,base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
58,,,404,,,,,city not found,,,,,,,
59,stations,{'all': 90},200,"{'lon': -122.69, 'lat': 58.81}",1547395920.0,5955902.0,"{'temp': 250.15, 'pressure': 1028, 'humidity': 83, 'temp_min': 250.15, 'temp_max': 250.15}",,Fort Nelson,,,"{'type': 1, 'id': 986, 'message': 0.0029000000000000002, 'country': 'CA', 'sunrise': 1547398281, 'sunset': 1547423315}",4023.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 2.1, 'deg': 350}"
60,stations,{'all': 64},200,"{'lon': 27.4, 'lat': -7.3}",1547397770.0,209598.0,"{'temp': 297.951, 'pressure': 951.72, 'humidity': 81, 'temp_min': 297.951, 'temp_max': 297.951, 'sea_level': 1021.59, 'grnd_level': 951.72}",,Manono,,,"{'message': 0.0036000000000000003, 'country': 'CD', 'sunrise': 1547352239, 'sunset': 1547397263}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.31, 'deg': 55.5027}"
61,stations,{'all': 40},200,"{'lon': -68.31, 'lat': -54.81}",1547395200.0,3833367.0,"{'temp': 284.81, 'pressure': 1000, 'humidity': 61, 'temp_min': 283.15, 'temp_max': 286.15}",,Ushuaia,,,"{'type': 1, 'id': 8303, 'message': 0.004, 'country': 'AR', 'sunrise': 1547367573, 'sunset': 1547427825}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 18.5, 'deg': 230}"
62,stations,{'all': 75},200,"{'lon': -125.55, 'lat': 48.94}",1547395200.0,6171633.0,"{'temp': 280.15, 'pressure': 1020, 'humidity': 93, 'temp_min': 280.15, 'temp_max': 280.15}",,Ucluelet,,,"{'type': 1, 'id': 735, 'message': 0.003, 'country': 'CA', 'sunrise': 1547395893, 'sunset': 1547427069}",12874.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]","{'speed': 1, 'deg': 170}"
63,stations,{'all': 0},200,"{'lon': 22.13, 'lat': -30.97}",1547397771.0,1014034.0,"{'temp': 297.451, 'pressure': 872.52, 'humidity': 26, 'temp_min': 297.451, 'temp_max': 297.451, 'sea_level': 1021.35, 'grnd_level': 872.52}",,Carnarvon,,,"{'message': 0.0033, 'country': 'ZA', 'sunrise': 1547350885, 'sunset': 1547401132}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.21, 'deg': 248.003}"
64,stations,{'all': 44},200,"{'lon': 145.57, 'lat': 43.32}",1547397771.0,2128975.0,"{'temp': 270.601, 'pressure': 1036.91, 'humidity': 100, 'temp_min': 270.601, 'temp_max': 270.601, 'sea_level': 1037.19, 'grnd_level': 1036.91}",,Nemuro,,,"{'message': 0.0032, 'country': 'JP', 'sunrise': 1547329685, 'sunset': 1547363102}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 6.66, 'deg': 342.503}"
65,stations,{'all': 68},200,"{'lon': 14.51, 'lat': -22.95}",1547395200.0,3359638.0,"{'temp': 298.15, 'pressure': 1012, 'humidity': 57, 'temp_min': 298.15, 'temp_max': 298.15}",,Walvis Bay,,,"{'type': 1, 'id': 2288, 'message': 0.0035, 'country': 'NA', 'sunrise': 1547353710, 'sunset': 1547401972}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 8.2, 'deg': 240}"
66,stations,{'all': 64},200,"{'lon': 104.98, 'lat': -5.36}",1547397771.0,1630639.0,"{'temp': 296.401, 'pressure': 997.76, 'humidity': 96, 'temp_min': 296.401, 'temp_max': 296.401, 'sea_level': 1023.13, 'grnd_level': 997.76}",,Pringsewu,,,"{'message': 0.0033, 'country': 'ID', 'sunrise': 1547333800, 'sunset': 1547378455}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 0.86, 'deg': 289.003}"
67,stations,{'all': 40},200,"{'lon': 104.18, 'lat': 10.62}",1547395200.0,1831112.0,"{'temp': 298.15, 'pressure': 1011, 'humidity': 88, 'temp_min': 298.15, 'temp_max': 298.15}",,Kampot,,,"{'type': 1, 'id': 9312, 'message': 0.0036000000000000003, 'country': 'KH', 'sunrise': 1547335510, 'sunset': 1547377135}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",{'speed': 1}
68,stations,{'all': 40},200,"{'lon': 21.69, 'lat': 42.4}",1547397000.0,790674.0,"{'temp': 271.66, 'pressure': 1010, 'humidity': 74, 'temp_min': 271.15, 'temp_max': 272.15}",,Gramada,,,"{'type': 1, 'id': 7023, 'message': 0.0031000000000000003, 'country': 'RS', 'sunrise': 1547359241, 'sunset': 1547393024}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.96, 'deg': 191.503}"
69,,,404,,,,,city not found,,,,,,,
70,stations,{'all': 0},200,"{'lon': 147.33, 'lat': -42.88}",1547395200.0,2163355.0,"{'temp': 288.15, 'pressure': 1019, 'humidity': 82, 'temp_min': 288.15, 'temp_max': 288.15}",,Hobart,,,"{'type': 1, 'id': 9545, 'message': 0.0063, 'country': 'AU', 'sunrise': 1547318895, 'sunset': 1547372999}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.6, 'deg': 320}"
71,,,404,,,,,city not found,,,,,,,
72,stations,{'all': 90},200,"{'lon': -0.61, 'lat': 44.83}",1547395200.0,3031582.0,"{'temp': 284.15, 'pressure': 1026, 'humidity': 93, 'temp_min': 284.15, 'temp_max': 284.15}",,Saint-Augustin,,,"{'type': 1, 'id': 6450, 'message': 0.0035, 'country': 'FR', 'sunrise': 1547365044, 'sunset': 1547397928}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.1, 'deg': 280}"
73,stations,{'all': 0},200,"{'lon': 42.45, 'lat': 18.39}",1547395200.0,110690.0,"{'temp': 290.15, 'pressure': 1024, 'humidity': 77, 'temp_min': 290.15, 'temp_max': 290.15}",,Faya,,,"{'type': 1, 'id': 7396, 'message': 0.0029000000000000002, 'country': 'SA', 'sunrise': 1547351105, 'sunset': 1547391182}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.1, 'deg': 210}"
74,stations,{'all': 0},200,"{'lon': 138.6, 'lat': -33.21}",1547397524.0,2069194.0,"{'temp': 287.301, 'pressure': 967.77, 'humidity': 83, 'temp_min': 287.301, 'temp_max': 287.301, 'sea_level': 1025.36, 'grnd_level': 967.77}",,Jamestown,,,"{'message': 0.0033, 'country': 'AU', 'sunrise': 1547322603, 'sunset': 1547373493}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.56, 'deg': 91.5027}"
75,stations,{'all': 0},200,"{'lon': 115.35, 'lat': -33.64}",1547397773.0,2075265.0,"{'temp': 289.626, 'pressure': 1028.48, 'humidity': 100, 'temp_min': 289.626, 'temp_max': 289.626, 'sea_level': 1029.53, 'grnd_level': 1028.48}",,Busselton,,,"{'message': 0.0029000000000000002, 'country': 'AU', 'sunrise': 1547328125, 'sunset': 1547379133}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.41, 'deg': 149.003}"
76,stations,{'all': 36},200,"{'lon': -134.97, 'lat': -23.12}",1547397773.0,4030556.0,"{'temp': 299.551, 'pressure': 1029.45, 'humidity': 98, 'temp_min': 299.551, 'temp_max': 299.551, 'sea_level': 1029.57, 'grnd_level': 1029.45}",,Rikitea,,,"{'message': 0.0034000000000000002, 'country': 'PF', 'sunrise': 1547389584, 'sunset': 1547437867}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.66, 'deg': 56.5027}"
77,stations,{'all': 0},200,"{'lon': 158.7, 'lat': 55.93}",1547397773.0,2125711.0,"{'temp': 249.751, 'pressure': 895.87, 'humidity': 62, 'temp_min': 249.751, 'temp_max': 249.751, 'sea_level': 1025.24, 'grnd_level': 895.87}",,Esso,,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 1547329692, 'sunset': 1547356799}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.86, 'deg': 231.003}"
78,,,404,,,,,city not found,,,,,,,
79,stations,{'all': 75},200,"{'lon': 12.28, 'lat': 54.99}",1547396460.0,2612689.0,"{'temp': 280.15, 'pressure': 980, 'humidity': 87, 'temp_min': 280.15, 'temp_max': 280.15}",,Stege,,,"{'type': 1, 'id': 1588, 'message': 0.0033, 'country': 'DK', 'sunrise': 1547364491, 'sunset': 1547392299}",9000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]","{'speed': 8.2, 'deg': 280}"
80,stations,{'all': 8},200,"{'lon': 169.85, 'lat': -46.28}",1547397774.0,2208248.0,"{'temp': 283.026, 'pressure': 1007.57, 'humidity': 89, 'temp_min': 283.026, 'temp_max': 283.026, 'sea_level': 1024.51, 'grnd_level': 1007.57}",,Kaitangata,,,"{'message': 0.0034000000000000002, 'country': 'NZ', 'sunrise': 1547312770, 'sunset': 1547368306}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 5.5600000000000005, 'deg': 248.003}"
81,stations,{'all': 90},200,"{'lon': -99.36, 'lat': 40.1}",1547394900.0,5062898.0,"{'temp': 269.85, 'pressure': 1030, 'humidity': 94, 'temp_min': 269.85, 'temp_max': 269.85}",,Alma,,,"{'type': 1, 'id': 4339, 'message': 0.0034000000000000002, 'country': 'US', 'sunrise': 1547387892, 'sunset': 1547422490}",11265.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 190}"
82,stations,{'all': 0},200,"{'lon': 14.43, 'lat': 27.03}",1547397774.0,2212775.0,"{'temp': 276.276, 'pressure': 984.14, 'humidity': 56, 'temp_min': 276.276, 'temp_max': 276.276, 'sea_level': 1037.92, 'grnd_level': 984.14}",,Sabha,,,"{'message': 0.0671, 'country': 'LY', 'sunrise': 1547358784, 'sunset': 1547396959}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.11, 'deg': 277.003}"
83,stations,{'all': 20},200,"{'lon': -20.27, 'lat': 63.44}",1547396640.0,3412093.0,"{'temp': 272.15, 'pressure': 1013, 'humidity': 80, 'temp_min': 272.15, 'temp_max': 272.15}",,Vestmannaeyjar,,,"{'type': 1, 'id': 93, 'message': 0.0038, 'country': 'IS', 'sunrise': 1547376207, 'sunset': 1547396220}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 5.1, 'deg': 310}"
84,stations,{'all': 0},200,"{'lon': -73.76, 'lat': -42.48}",1547395200.0,3896218.0,"{'temp': 289.15, 'pressure': 1020, 'humidity': 63, 'temp_min': 289.15, 'temp_max': 289.15}",,Castro,,,"{'type': 1, 'id': 8512, 'message': 0.0039000000000000003, 'country': 'CL', 'sunrise': 1547372077, 'sunset': 1547425967}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.1, 'deg': 120}"
85,stations,{'all': 75},200,"{'lon': -28.7, 'lat': 38.52}",1547395200.0,3372707.0,"{'temp': 291.15, 'pressure': 1026, 'humidity': 68, 'temp_min': 291.15, 'temp_max': 291.15}",,Ribeira Grande,,,"{'type': 1, 'id': 6883, 'message': 0.0033, 'country': 'PT', 'sunrise': 1547370685, 'sunset': 1547405772}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.2, 'deg': 70}"
86,stations,{'all': 75},200,"{'lon': 148.25, 'lat': -20.01}",1547395200.0,2174444.0,"{'temp': 297.15, 'pressure': 1010, 'humidity': 94, 'temp_min': 297.15, 'temp_max': 297.15}",,Bowen,,,"{'type': 1, 'id': 9503, 'message': 0.0037, 'country': 'AU', 'sunrise': 1547321927, 'sunset': 1547369545}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.6, 'deg': 160}"
87,stations,{'all': 0},200,"{'lon': 135.83, 'lat': 46.45}",1547397775.0,2013279.0,"{'temp': 250.301, 'pressure': 967.93, 'humidity': 64, 'temp_min': 250.301, 'temp_max': 250.301, 'sea_level': 1039.54, 'grnd_level': 967.93}",,Vostok,,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1547332638, 'sunset': 1547364828}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.11, 'deg': 151.503}"
88,stations,{'all': 90},200,"{'lon': -128.69, 'lat': 54.02}",1547395200.0,5993072.0,"{'temp': 274.15, 'pressure': 1021, 'humidity': 100, 'temp_min': 274.15, 'temp_max': 274.15}",,Kitimat,,,"{'type': 1, 'id': 984, 'message': 0.0027, 'country': 'CA', 'sunrise': 1547397996, 'sunset': 1547426477}",4828.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 1.5, 'deg': 120}"
89,stations,{'all': 64},200,"{'lon': 18.29, 'lat': -1.9300000000000002}",1547397776.0,2315417.0,"{'temp': 297.551, 'pressure': 978.06, 'humidity': 97, 'temp_min': 297.551, 'temp_max': 297.551, 'sea_level': 1022.03, 'grnd_level': 978.06}",,Inongo,{'3h': 4.725},,"{'message': 0.0028, 'country': 'CD', 'sunrise': 1547354937, 'sunset': 1547398941}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 0.61, 'deg': 279.003}"
90,stations,{'all': 0},200,"{'lon': -89.83, 'lat': 13.59}",1547394600.0,3587498.0,"{'temp': 301.15, 'pressure': 1023, 'humidity': 45, 'temp_min': 301.15, 'temp_max': 301.15}",,Acajutla,,,"{'type': 1, 'id': 7209, 'message': 0.0028, 'country': 'SV', 'sunrise': 1547382370, 'sunset': 1547423426}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.26, 'deg': 90.0027}"
91,stations,{'all': 44},200,"{'lon': 46.72, 'lat': 24.63}",1547395200.0,108410.0,"{'temp': 294.15, 'pressure': 1016, 'humidity': 18, 'temp_min': 294.15, 'temp_max': 294.15}",,Riyadh,,,"{'type': 1, 'id': 7424, 'message': 0.0032, 'country': 'SA', 'sunrise': 1547350756, 'sunset': 1547389483}",5000.0,"[{'id': 761, 'main': 'Dust', 'description': 'dust', 'icon': '50n'}]","{'speed': 3.6, 'deg': 160}"
92,stations,{'all': 0},200,"{'lon': 92.75, 'lat': 11.67}",1547397776.0,1259385.0,"{'temp': 301.601, 'pressure': 1025.4, 'humidity': 98, 'temp_min': 301.601, 'temp_max': 301.601, 'sea_level': 1025.72, 'grnd_level': 1025.4}",,Port Blair,,,"{'message': 0.0037, 'country': 'IN', 'sunrise': 1547338356, 'sunset': 1547379778}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.06, 'deg': 42.5027}"
93,stations,{'all': 56},200,"{'lon': 125.41, 'lat': -8.93}",1547397777.0,1651810.0,"{'temp': 294.301, 'pressure': 943.45, 'humidity': 89, 'temp_min': 294.301, 'temp_max': 294.301, 'sea_level': 1019.89, 'grnd_level': 943.45}",,Airai,,,"{'message': 0.0033, 'country': 'TL', 'sunrise': 1547328550, 'sunset': 1547373894}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 0.51, 'deg': 339.503}"
94,stations,{'all': 0},200,"{'lon': 119.78, 'lat': 16.13}",1547397777.0,1731298.0,"{'temp': 297.851, 'pressure': 1022.08, 'humidity': 96, 'temp_min': 297.851, 'temp_max': 297.851, 'sea_level': 1025.28, 'grnd_level': 1022.08}",,Aloleng,,,"{'message': 0.0031000000000000003, 'country': 'PH', 'sunrise': 1547332312, 'sunset': 1547372846}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.86, 'deg': 142.003}"
95,stations,{'all': 88},200,"{'lon': 72.4, 'lat': 57.51}",1547397777.0,1489661.0,"{'temp': 268.026, 'pressure': 1019.81, 'humidity': 82, 'temp_min': 268.026, 'temp_max': 268.026, 'sea_level': 1030.34, 'grnd_level': 1019.81}",,Tevriz,,,"{'message': 0.0036000000000000003, 'country': 'RU', 'sunrise': 1547350970, 'sunset': 1547376957}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 5.01, 'deg': 206.503}"
96,stations,{'all': 12},200,"{'lon': 102.47, 'lat': 71.98}",1547397777.0,2022572.0,"{'temp': 232.901, 'pressure': 1029.86, 'humidity': 0, 'temp_min': 232.901, 'temp_max': 232.901, 'sea_level': 1035.57, 'grnd_level': 1029.86}",,Khatanga,,,"{'message': 0.0032, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.16, 'deg': 94.0027}"
97,stations,{'all': 40},200,"{'lon': -126.83, 'lat': 65.28}",1547395200.0,6089245.0,"{'temp': 239.15, 'pressure': 1032, 'humidity': 73, 'temp_min': 239.15, 'temp_max': 239.15}",,Norman Wells,,,"{'type': 1, 'id': 951, 'message': 0.0037, 'country': 'CA', 'sunrise': 1547403159, 'sunset': 1547420432}",48279.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.1, 'deg': 110}"
98,stations,{'all': 8},200,"{'lon': -45.36, 'lat': -23.78}",1547397778.0,3461425.0,"{'temp': 300.751, 'pressure': 1022.64, 'humidity': 99, 'temp_min': 300.751, 'temp_max': 300.751, 'sea_level': 1027.71, 'grnd_level': 1022.64}",,Ilhabela,,,"{'message': 0.0038, 'country': 'BR', 'sunrise': 1547367990, 'sunset': 1547416436}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 4.61, 'deg': 111.003}"
99,stations,{'all': 92},200,"{'lon': 37.16, 'lat': 57.78}",1547397778.0,490637.0,"{'temp': 268.851, 'pressure': 984.22, 'humidity': 92, 'temp_min': 268.851, 'temp_max': 268.851, 'sea_level': 1004, 'grnd_level': 984.22}",,Sonkovo,,,"{'message': 0.0031000000000000003, 'country': 'RU', 'sunrise': 1547359527, 'sunset': 1547385321}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 5.26, 'deg': 218.003}"
100,stations,{'all': 8},200,"{'lon': -0.76, 'lat': 5.26}",1547397778.0,2297810.0,"{'temp': 302.876, 'pressure': 1017.45, 'humidity': 64, 'temp_min': 302.876, 'temp_max': 302.876, 'sea_level': 1023.62, 'grnd_level': 1017.45}",,Mumford,,,"{'message': 0.0037, 'country': 'GH', 'sunrise': 1547360188, 'sunset': 1547402840}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 3.86, 'deg': 186.503}"
101,,,404,,,,,city not found,,,,,,,
102,stations,{'all': 40},200,"{'lon': -133.03, 'lat': 69.44}",1547395200.0,6170031.0,"{'temp': 239.15, 'pressure': 1033, 'humidity': 66, 'temp_min': 239.15, 'temp_max': 239.15}",,Tuktoyaktuk,,,"{'type': 1, 'id': 942, 'message': 0.0038, 'country': 'CA', 'sunrise': 1547411841, 'sunset': 1547414731}",16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.7, 'deg': 100}"
103,,,404,,,,,city not found,,,,,,,
104,stations,{'all': 0},200,"{'lon': 26.89, 'lat': -33.59}",1547397576.0,964432.0,"{'temp': 294.526, 'pressure': 1016.4, 'humidity': 79, 'temp_min': 294.526, 'temp_max': 294.526, 'sea_level': 1025.16, 'grnd_level': 1016.4}",,Port Alfred,,,"{'message': 0.0247, 'country': 'ZA', 'sunrise': 1547349376, 'sunset': 1547400354}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.71, 'deg': 240.503}"
105,stations,{'all': 0},200,"{'lon': 166.1, 'lat': 60.47}",1547397779.0,2120591.0,"{'temp': 240.276, 'pressure': 1005.79, 'humidity': 42, 'temp_min': 240.276, 'temp_max': 240.276, 'sea_level': 1027.51, 'grnd_level': 1005.79}",,Tilichiki,,,"{'message': 0.0029000000000000002, 'country': 'RU', 'sunrise': 1547329805, 'sunset': 1547353137}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.31, 'deg': 349.003}"
106,,,404,,,,,city not found,,,,,,,
107,stations,{'all': 0},200,"{'lon': 41.09, 'lat': 11.74}",1547397779.0,338554.0,"{'temp': 294.001, 'pressure': 962.99, 'humidity': 53, 'temp_min': 294.001, 'temp_max': 294.001, 'sea_level': 1025.24, 'grnd_level': 962.99}",,Dubti,,,"{'message': 0.0114, 'country': 'ET', 'sunrise': 1547350763, 'sunset': 1547392174}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 118.003}"
108,stations,{'all': 20},200,"{'lon': 57.76, 'lat': -20.34}",1547395200.0,1106677.0,"{'temp': 301.15, 'pressure': 1017, 'humidity': 65, 'temp_min': 301.15, 'temp_max': 301.15}",,Bambous Virieux,,,"{'type': 1, 'id': 2061, 'message': 0.0035, 'country': 'MU', 'sunrise': 1547343618, 'sunset': 1547391300}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.1, 'deg': 100}"
109,stations,{'all': 44},200,"{'lon': -139.03, 'lat': -9.8}",1547397780.0,4020109.0,"{'temp': 300.151, 'pressure': 1024.91, 'humidity': 100, 'temp_min': 300.151, 'temp_max': 300.151, 'sea_level': 1024.95, 'grnd_level': 1024.91}",,Atuona,,,"{'message': 0.0043, 'country': 'PF', 'sunrise': 1547391953, 'sunset': 1547437454}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 8.11, 'deg': 88.0027}"
110,stations,{'all': 76},200,"{'lon': 56.73, 'lat': 60.74}",1547397780.0,516588.0,"{'temp': 263.851, 'pressure': 983.49, 'humidity': 83, 'temp_min': 263.851, 'temp_max': 263.851, 'sea_level': 1009.88, 'grnd_level': 983.49}",,Nyrob,,,"{'message': 0.0038, 'country': 'RU', 'sunrise': 1547356163, 'sunset': 1547379291}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.01, 'deg': 213.503}"
111,stations,{'all': 56},200,"{'lon': -174.35, 'lat': -19.8}",1547397780.0,4032369.0,"{'temp': 300.101, 'pressure': 1020.37, 'humidity': 98, 'temp_min': 300.101, 'temp_max': 300.101, 'sea_level': 1020.41, 'grnd_level': 1020.37}",,Pangai,,,"{'message': 0.0198, 'country': 'TO', 'sunrise': 1547399410, 'sunset': 1547446950}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.01, 'deg': 97.5027}"
112,,,404,,,,,city not found,,,,,,,
113,stations,{'all': 0},200,"{'lon': -69.36, 'lat': 77.48}",1547397780.0,3831208.0,"{'temp': 240.951, 'pressure': 998.33, 'humidity': 78, 'temp_min': 240.951, 'temp_max': 240.951, 'sea_level': 1034.19, 'grnd_level': 998.33}",,Qaanaaq,,,"{'message': 0.0349, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.46, 'deg': 95.0027}"
114,stations,{'all': 0},200,"{'lon': 78.62, 'lat': 30.78}",1547397781.0,1253628.0,"{'temp': 270.176, 'pressure': 786.44, 'humidity': 100, 'temp_min': 270.176, 'temp_max': 270.176, 'sea_level': 1036.26, 'grnd_level': 786.44}",,Lata,,,"{'message': 0.0029000000000000002, 'country': 'IN', 'sunrise': 1547343840, 'sunset': 1547381086}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.91, 'deg': 26.0027}"
115,stations,{'all': 64},200,"{'lon': 16.82, 'lat': -6.48}",1547397781.0,2315026.0,"{'temp': 296.676, 'pressure': 947.99, 'humidity': 79, 'temp_min': 296.676, 'temp_max': 296.676, 'sea_level': 1022.16, 'grnd_level': 947.99}",,Kasongo-Lunda,,,"{'message': 0.0034000000000000002, 'country': 'CD', 'sunrise': 1547354858, 'sunset': 1547399724}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.46, 'deg': 191.003}"
116,stations,{'all': 56},200,"{'lon': 20.04, 'lat': -34.53}",1547397781.0,1015776.0,"{'temp': 292.551, 'pressure': 1020.94, 'humidity': 91, 'temp_min': 292.551, 'temp_max': 292.551, 'sea_level': 1025.52, 'grnd_level': 1020.94}",,Bredasdorp,,,"{'message': 0.0033, 'country': 'ZA', 'sunrise': 1547350884, 'sunset': 1547402134}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 8.46, 'deg': 256.503}"
117,stations,{'all': 0},200,"{'lon': 96, 'lat': 16.71}",1547395200.0,1320944.0,"{'temp': 299.15, 'pressure': 1012, 'humidity': 83, 'temp_min': 299.15, 'temp_max': 299.15}",,Kanbe,,,"{'type': 1, 'id': 9322, 'message': 0.0029000000000000002, 'country': 'MM', 'sunrise': 1547338078, 'sunset': 1547378497}",6000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.1, 'deg': 320}"
